id,lat,lon,vehicle_type,completed_orders,shift_hours,current_load,rider_call_sign
1552,12.979878,77.577284,CAR,27,4.8,2,XX-839
1553,12.969021,77.592891,car,1547,1.3,1,FA-502
1554,12.98414,77.594132,Bicycle,286,1.0,3,GL-361
1555,12.986957,77.601528,e-scooter,14,1.6,2,VA-952
1556,12.954523,77.605096,two_wheeler,325,4.3,2,KL-125
1557,12.961293,77.599562,Scooter,38,10.3,4,JF-663
1558,12.988566,77.58228,bike,31,0.9,2,EM-346
1559,12.957968,77.607912,Bike,149,3.8,1,FW-118
1560,12.973045,77.597442,cycle,17,5.4,1,WM-920
1561,12.953687,77.613177,4-wheeler,3919,6.9,1,BE-221
1562,12.986291,77.575828,two_wheeler,462,0.5,5,DD-205
1563,12.96872,77.609989,Bicycle,3092,5.1,2,VW-667
1564,12.969508,77.600508,,1106,1.8,2,ST-790
1565,12.97562,77.595949,bicycle,111,3.8,4,
1566,12.990614,77.575765,cycle,728,10.5,0,
1567,12.968536,77.601958,Car,12,5.9,2,
1568,12.952574,77.603933,Scooter,487,6.4,0,MN-272
1569,12.984739,77.577193,Car,3612,9.7,0,
1570,12.984611,77.581963,Bicycle,2,3.6,0,AR-459
1571,12.989143,77.612242,two_wheeler,733,3.6,2,JR-921
1572,12.95968,77.582473,scooter,138,16.0,2,AK-174
1573,12.961155,77.580186,car,394,10.4,1,QT-204
1574,12.956441,77.575827,two_wheeler,296,3.7,0,FS-571
1575,12.972094,77.583364,bike,43,8.2,0,ZA-122
1576,12.964114,77.583428,bicycle,457,2.6,2,WZ-462
1577,12.978817,77.59264,Car,56,7.3,1,WE-231
1578,12.967658,77.599279,Car,29,6.6,0,WB-897
1579,12.959057,77.584083,bicycle,344,4.6,1,GT-720
1580,12.990497,77.612366,car,1159,1.6,0,PT-322
1581,12.956712,77.605424,scooter,1685,10.1,1,QS-695
1582,12.965126,77.594747,,28,0.2,1,NL-545
1583,12.979853,77.583512,BIKE,30,5.4,1,DM-341
1584,12.952173,77.604029,4-wheeler,374,1.5,2,UP-190
1585,12.960861,77.597726,Bike,2109,10.4,1,CQ-674
1586,12.970467,77.597041,bicycle,12,5.7,3,GV-814
1587,12.97671,77.605129,Bicycle,1249,6.0,0,
1588,12.963074,77.578226,cycle,230,2.9,3,YN-115
1589,12.961159,77.589284,bicycle,1985,2.9,3,BL-171
1590,12.9607,77.599713,Car,43,10.5,1,LV-334
1591,12.96512,77.588373,Car,331,10.2,1,GX-384
1592,12.966715,77.592591,car,196,18.3,-1,SK-257
1593,12.97703,77.592808,two_wheeler,63,5.6,0,SN-676
1594,12.976454,77.599684,bike,482,5.8,2,HB-169
1595,12.958812,77.614412,e-scooter,3637,0.9,0,DU-420
1596,12.984528,77.602102,4-wheeler,3770,6.4,1,QS-669
1597,12.967491,77.592596,Bicycle,28,8.5,1,XN-554
1598,12.952323,77.591939,CAR,412,7.9,1,BY-849
1599,12.976219,77.590558,Car,1221,5.9,2,QX-827
1600,12.976286,77.581865,Bike,1907,10.1,0,
1601,12.978014,77.577958,cycle,1900,8.6,0,DB-639
1602,12.988624,77.589891,scooter,1528,8.5,1,RD-656
1603,12.959109,77.597794,Scooter,276,0.1,2,MG-337
1604,12.967426,77.599128,Bike,8,2.5,1,TU-881
1605,12.979183,77.577791,,1787,4.3,0,MW-676
1606,0.0,0.0,car,36,3.9,2,VC-635
1607,12.984184,77.603445,car,2774,10.5,2,AU-484
1608,12.974595,77.57481,e-scooter,3599,7.3,1,BZ-581
1609,12.99018,77.607016,e-scooter,22,10.7,4,YT-547
1610,12.980429,77.586037,e-scooter,479,9.3,2,
1611,12.959989,77.607751,two_wheeler,32,1.8,1,WQ-877
1612,12.952791,77.604766,car,2899,1.7,1,JM-139
1613,12.984271,77.594743,two_wheeler,19,10.8,1,EF-776
1614,12.965656,77.580385,scooter,3,5.4,1,FS-154
1615,0.0,0.0,bicycle,25,7.4,1,QM-903
1616,12.961257,77.608873,bike,3,1.3,1,PX-687
1617,12.990339,77.613083,Bicycle,3928,2.4,5,RL-215
1618,12.952159,77.591694,e-scooter,1104,9.3,2,MH-608
1619,12.990867,77.593203,e-scooter,2726,9.2,0,UU-608
1620,12.967847,77.612303,4-wheeler,312,9.0,2,KL-233
1621,12.97629,77.591694,CAR,32,4.4,2,
1622,12.979638,77.604485,bike,465,7.1,3,
1623,12.985619,77.577405,bike,322,7.4,1,UH-507
1624,12.954351,77.61122,CAR,28,8.5,0,PZ-817
1625,12.966976,77.588804,e-scooter,3261,4.5,0,
1626,12.981993,77.58195,BIKE,43,0.8,4,PN-823
1627,12.981438,77.60371,Scooter,453,7.8,1,RD-259
1628,12.973878,77.604947,e-scooter,40,10.7,1,CB-820
1629,12.969885,77.588047,scooter,230,0.3,0,ND-873
1630,12.959977,77.613875,cycle,335,9.9,3,RK-656
1631,12.965957,77.576378,Car,3976,6.7,2,UF-685
1632,12.984338,77.612484,car,10,2.7,2,UM-498
1633,12.960404,77.607303,Scooter,1658,6.0,0,NW-465
1634,12.957606,77.578632,bicycle,485,8.9,1,EC-316
1635,12.952489,77.580861,Scooter,372,0.5,2,UA-198
1636,12.968301,77.613495,CAR,628,9.8,1,NH-121
1637,12.956825,77.609935,BIKE,931,8.9,0,AV-168
1638,12.965719,77.601977,bike,311,6.2,4,AZ-287
1639,12.957217,77.607169,two_wheeler,362,7.5,2,EW-904
1640,0.0,0.0,cycle,3475,0.2,2,HM-691
1641,12.985461,77.606369,scooter,424,6.5,0,QL-108
1642,12.955997,77.612722,Bicycle,25,15.6,3,NF-425
1643,12.98015,77.606617,CAR,15,9.4,2,GN-520
1644,12.956984,77.597724,e-scooter,2549,9.0,0,QE-781
1645,12.98009,77.606132,two_wheeler,11,3.5,5,PE-686
1646,12.970336,77.587272,bicycle,124,0.9,1,EU-913
1647,12.981866,77.601479,bicycle,3078,6.8,2,ZG-727
1648,12.971528,77.594258,Scooter,86,3.6,0,PC-465
1649,12.98195,77.588811,bicycle,57,2.9,1,NV-723
1650,12.957471,77.576843,4-wheeler,105,9.6,1,QA-525
1651,12.955255,77.576178,scooter,287,2.0,1,DG-386
1652,12.963648,77.605832,two_wheeler,2369,11.0,0,FN-577
1653,12.971245,77.589103,BIKE,306,8.2,-1,ZM-318
1654,12.983524,77.575087,bicycle,1036,1.2,2,MF-686
1655,12.964721,77.595041,car,19,6.7,1,RF-338
1656,12.99081,77.584485,car,22,8.0,1,ST-601
1657,12.986084,77.591102,e-scooter,322,2.6,0,
1658,12.953865,77.575976,e-scooter,439,1.7,-1,UJ-174
1659,12.964906,77.604906,scooter,3376,9.8,-1,VP-186
1660,12.970334,77.602507,Scooter,2370,3.7,1,KC-182
1661,12.98005,77.594171,cycle,226,4.0,4,XJ-992
1662,12.9756,77.581948,Bike,976,10.6,4,NS-424
1663,12.969498,77.582168,bicycle,407,9.4,0,YJ-610
1664,12.964044,77.613486,CAR,775,2.0,1,DQ-561
1665,12.95902,77.59789,scooter,67,1.3,2,BV-958
1666,12.957422,77.592203,car,448,7.7,4,HE-344
1667,12.956404,77.587734,Bike,30,2.2,0,YN-374
1668,12.984668,77.589378,Car,1592,9.3,1,PU-238
1669,12.975299,77.591883,cycle,24,6.5,1,SV-508
1670,12.984894,77.580546,bicycle,3,2.5,1,CC-203
1671,12.971196,77.586601,4-wheeler,311,1.5,-1,
1672,12.988278,77.597204,bike,14,6.4,0,MP-772
1673,12.988277,77.591971,bicycle,474,2.9,1,NR-905
1674,12.976863,77.587082,Bicycle,3025,5.6,3,ZT-423
1675,12.955861,77.591275,4-wheeler,171,4.1,0,ZX-190
1676,12.954746,77.589794,two_wheeler,1,3.3,1,QY-164
1677,12.951652,77.589291,Scooter,204,2.0,0,AA-238
1678,12.965569,77.606456,Car,25,1.1,0,TM-258
1679,12.968115,77.588479,car,443,10.3,1,EA-530
1680,12.955407,77.609212,Scooter,3013,7.3,0,ET-336
1681,12.977,77.588949,cycle,3784,2.4,1,PB-865
1682,12.990384,77.595489,Bicycle,455,8.3,2,UW-106
1683,12.963212,77.58535,Bicycle,37,2.7,1,UJ-619
1684,12.984559,77.609571,bicycle,429,10.7,4,
1685,12.98649,77.594501,,489,8.7,0,YF-212
1686,12.971958,77.61358,bicycle,132,3.2,0,
1687,12.981006,77.576616,Bicycle,41,8.1,2,JX-905
1688,12.968505,77.58213,CAR,26,5.1,1,HF-301
1689,12.970299,77.602018,Scooter,2999,8.9,2,RX-321
1690,12.967919,77.59179,BIKE,805,0.4,1,NW-381
1691,12.952052,77.606585,Bike,274,9.9,0,GR-582
1692,12.983154,77.592082,CAR,48,3.4,1,NP-415
1693,12.967862,77.577013,two_wheeler,24,7.8,2,PD-787
1694,12.976799,77.585167,Scooter,1126,7.6,4,FJ-501
1695,12.986298,77.60698,CAR,2067,6.7,0,FM-506
1696,12.988998,77.578127,cycle,7,3.7,1,JF-415
1697,12.968918,77.576674,e-scooter,523,3.6,0,QF-918
1698,12.976611,77.590393,CAR,48,4.4,1,DL-174
1699,12.956125,77.586598,Bicycle,45,2.7,-1,SP-426
1700,12.976111,77.609588,bicycle,183,14.0,-1,LC-391
1701,12.954403,77.597954,Scooter,407,0.4,4,BM-338
1702,12.974215,77.582842,Bike,7,4.6,3,XP-774
1703,12.970312,77.587931,BIKE,8,2.4,4,BF-749
1704,12.991249,77.586638,CAR,33,10.5,1,BS-827
1705,12.983894,77.59785,car,32,5.0,5,FU-320
1706,12.969015,77.583407,Bicycle,76,1.8,1,VY-641
1707,12.976894,77.584296,scooter,1314,10.5,1,SU-862
1708,12.962751,77.582473,bike,6,8.9,1,CA-765
1709,12.951871,77.606026,CAR,47,10.8,2,CX-120
1710,12.969069,77.57608,bike,786,9.9,0,GG-640
1711,12.96423,77.575435,4-wheeler,42,6.7,1,NC-762
1712,12.960746,77.583485,e-scooter,6,6.6,1,JQ-511
1713,12.961288,77.610246,Scooter,17,9.9,0,ZL-552
1714,0.0,0.0,Car,169,5.8,0,JZ-394
1715,12.951968,77.602978,4-wheeler,301,8.2,1,ZE-492
1716,12.964579,77.587882,BIKE,796,9.0,0,AB-268
1717,12.957125,77.601531,bicycle,239,2.2,3,PP-867
1718,0.0,0.0,4-wheeler,209,0.7,1,ZA-240
1719,12.97263,77.582706,e-scooter,18,5.2,3,DP-300
1720,12.980074,77.61332,bicycle,83,4.8,1,FZ-542
1721,12.98484,77.610757,Bicycle,42,9.1,3,SL-598
1722,12.974939,77.592753,Scooter,20,9.4,0,CD-788
1723,12.967707,77.589006,cycle,29,10.9,2,BG-480
1724,12.971209,77.59367,cycle,45,8.9,3,UL-634
1725,12.982574,77.608901,Car,470,7.3,0,LD-248
1726,12.95897,77.602707,bike,196,6.9,1,BX-688
1727,12.984612,77.577801,Scooter,41,7.9,1,SD-623
1728,12.965608,77.582476,e-scooter,335,7.7,1,TB-257
1729,12.956485,77.604506,scooter,0,4.8,3,GN-212
1730,12.989973,77.604713,4-wheeler,48,4.1,0,JP-188
1731,12.974605,77.579281,Car,3179,0.3,4,BD-467
1732,12.960477,77.587506,bicycle,3651,8.3,-1,UH-243
1733,12.951689,77.581539,cycle,366,5.1,3,
1734,12.967166,77.606865,Bike,0,2.3,0,ST-365
1735,12.964345,77.607335,,2447,3.4,0,NG-697
1736,12.987921,77.611388,e-scooter,3326,9.0,1,QQ-814
1737,12.953768,77.592945,bike,6,8.2,3,BU-943
1738,12.966415,77.602253,cycle,49,6.9,2,JG-766
1739,0.0,0.0,BIKE,3483,18.4,1,CR-557
1740,12.977921,77.606363,Scooter,2139,2.9,4,UQ-676
1741,12.974696,77.594958,4-wheeler,39,0.4,1,TQ-414
1742,12.957277,77.597095,Bike,23,4.1,2,NW-260
1743,12.975826,77.6091,car,27,6.4,1,EV-402
1744,12.990782,77.574996,bicycle,3223,6.8,4,FK-122
1745,12.96207,77.607452,scooter,2155,3.3,1,GA-813
1746,12.954638,77.580547,bicycle,42,1.3,4,UQ-938
1747,12.958085,77.580464,e-scooter,39,9.5,2,WH-116
1748,12.987179,77.594519,Scooter,26,3.5,1,AP-301
1749,12.96003,77.580674,Bike,1004,1.1,1,KY-740
1750,12.972078,77.606195,e-scooter,27,9.4,0,WQ-500
1751,12.974982,77.606023,Car,1,10.5,3,WM-345
1752,12.960323,77.598402,BIKE,41,10.0,2,ET-993
1753,12.952365,77.597635,Bicycle,46,1.8,1,MP-947
1754,12.983017,77.589707,cycle,2740,10.1,0,TC-591
1755,12.982265,77.576712,Scooter,459,0.1,4,KJ-442
1756,12.962516,77.578171,e-scooter,88,0.2,0,VU-165
1757,12.962291,77.575948,bike,67,8.0,2,HS-135
1758,12.977552,77.595711,Car,101,8.6,0,JP-397
1759,12.971364,77.596888,cycle,22,1.6,0,
1760,12.991497,77.591715,4-wheeler,31,6.4,1,LJ-469
1761,12.978139,77.592313,scooter,146,10.8,0,EE-721
1762,12.984443,77.61349,e-scooter,3111,2.2,2,UZ-564
1763,12.97699,77.593729,scooter,2630,4.2,1,PG-782
1764,12.970237,77.601385,two_wheeler,22,3.0,4,KE-937
1765,12.973328,77.57656,Car,253,16.0,2,CX-519
1766,12.951603,77.589176,Bicycle,28,2.6,0,MV-631
1767,12.965911,77.584729,bicycle,2874,6.5,0,VX-198
1768,12.968509,77.591499,cycle,110,9.3,1,
1769,12.962967,77.582746,Scooter,48,4.6,0,LF-835
1770,12.979037,77.604947,bike,44,3.1,1,CD-224
1771,12.96143,77.612878,bicycle,990,9.5,1,LH-278
1772,12.980604,77.575313,4-wheeler,435,0.8,2,AD-961
1773,12.963377,77.595989,Bike,228,3.8,0,GN-339
1774,12.951931,77.612752,car,82,7.9,0,XY-208
1775,12.973459,77.602091,Bike,3177,3.8,0,JG-811
1776,12.980604,77.596774,cycle,141,10.7,2,XY-317
1777,12.969825,77.611168,4-wheeler,30,1.5,2,SJ-222
1778,12.963311,77.596739,bicycle,2896,10.9,0,FZ-796
1779,12.953179,77.601291,two_wheeler,2797,15.3,0,MW-167
1780,12.987782,77.612066,car,78,6.0,2,EG-509
1781,12.978408,77.59818,e-scooter,48,1.6,2,HR-206
1782,12.962579,77.582795,scooter,13,9.3,2,UD-577
1783,12.990215,77.584476,BIKE,194,4.3,1,YF-172
1784,12.988627,77.611984,Bicycle,2098,0.5,0,MV-540
1785,12.973727,77.595683,4-wheeler,2269,4.3,1,
1786,12.959493,77.59071,BIKE,282,9.4,5,TV-295
1787,12.969297,77.594879,Car,740,9.8,1,SY-431
1788,12.975984,77.613038,e-scooter,126,4.8,2,
1789,12.991479,77.613416,Bicycle,270,3.0,2,BN-122
1790,12.965101,77.584085,two_wheeler,25,7.7,0,FZ-575
1791,12.952421,77.594837,Scooter,259,4.1,5,LE-677
1792,12.973506,77.597564,e-scooter,36,4.3,1,
1793,12.97508,77.589061,two_wheeler,18,9.6,1,KE-811
1794,12.956131,77.578857,4-wheeler,11,7.5,0,NX-475
1795,0.0,0.0,Scooter,3,3.4,2,HD-195
1796,12.968935,77.613533,BIKE,3679,8.3,1,NQ-353
1797,12.984698,77.60933,two_wheeler,3242,1.5,1,EM-322
1798,12.95431,77.601825,Scooter,459,7.3,2,
1799,12.973452,77.613423,e-scooter,209,0.5,4,ED-703
1800,12.979695,77.600766,scooter,17,8.1,0,RV-438
1801,12.980554,77.575788,cycle,3317,0.9,1,FQ-481
1802,12.955594,77.612261,bicycle,13,4.0,3,XA-730
1803,12.963666,77.578421,Bicycle,31,1.3,0,WA-293
1804,12.96347,77.598283,Bike,343,8.8,3,PC-549
1805,12.975345,77.592313,scooter,45,5.0,0,JD-874
1806,12.982897,77.605837,cycle,6,6.3,3,VQ-386
1807,12.955847,77.61304,scooter,492,0.8,1,PJ-150
1808,12.967116,77.606673,Scooter,6,0.3,1,XV-501
1809,12.952049,77.596031,two_wheeler,16,10.2,2,QQ-776
1810,12.975843,77.596438,e-scooter,74,6.3,1,TB-229
1811,12.988642,77.588523,Car,951,10.7,2,RF-383
1812,12.963775,77.590108,cycle,2772,9.1,0,ZH-649
1813,12.988777,77.61378,Bike,3164,1.1,2,XA-537
1814,12.978236,77.574876,scooter,82,8.4,5,DK-147
1815,12.957897,77.595635,two_wheeler,26,2.4,3,
1816,12.977481,77.596392,Bike,348,3.7,0,FQ-644
1817,12.964243,77.596857,Scooter,577,10.2,0,WZ-149
1818,12.95879,77.604628,car,388,11.0,2,EN-481
1819,12.985299,77.594288,CAR,502,4.0,0,NL-518
1820,12.98287,77.60778,4-wheeler,3035,8.4,1,VY-815
1821,12.988537,77.599568,car,2506,7.5,3,SS-224
1822,12.987666,77.588902,Bicycle,2155,4.2,3,MU-456
1823,12.964891,77.588043,CAR,167,2.2,4,CP-961
1824,12.961081,77.609487,scooter,419,2.9,0,
1825,12.971578,77.598758,Scooter,489,6.9,2,MV-895
1826,12.969683,77.589179,cycle,1936,4.1,0,PG-581
1827,12.961997,77.601191,bike,326,18.5,-1,UT-631
1828,12.963887,77.604845,cycle,418,6.0,2,AR-667
1829,12.967342,77.611604,bicycle,2312,5.2,2,CB-618
1830,12.957595,77.590103,two_wheeler,422,6.8,0,AY-999
1831,12.971497,77.586536,bicycle,34,0.7,-1,BC-729
1832,12.975732,77.606254,car,38,8.8,0,KS-457
1833,12.967637,77.588154,bicycle,37,7.1,0,
1834,12.960709,77.600318,scooter,26,3.8,1,NW-307
1835,12.979145,77.59339,Bicycle,30,7.0,1,TN-795
1836,12.977807,77.60742,Bicycle,3584,6.3,4,KZ-788
1837,12.985335,77.59058,BIKE,23,10.1,1,
1838,12.978582,77.609016,e-scooter,21,7.0,1,WN-725
1839,12.965165,77.592496,bike,3041,7.9,1,FU-992
1840,12.966046,77.592592,scooter,3054,6.5,2,
1841,12.991284,77.603843,e-scooter,972,3.7,3,TE-111
1842,12.971787,77.598935,Car,2719,2.5,2,QB-134
1843,12.958734,77.590144,CAR,1556,6.8,1,EP-274
1844,12.957832,77.600496,,405,9.9,3,DM-253
1845,12.97398,77.592233,4-wheeler,2855,8.4,1,LV-695
1846,12.984823,77.583362,Car,32,4.2,1,NX-915
1847,12.975104,77.577558,Bicycle,33,9.8,4,SH-198
1848,12.956531,77.581721,two_wheeler,1,14.3,1,HC-750
1849,12.958511,77.590307,cycle,49,4.7,0,QH-759
1850,12.979579,77.600415,e-scooter,48,5.1,0,
1851,12.973825,77.579268,Car,3307,17.6,1,UU-658
1852,12.971317,77.586112,Car,116,9.4,2,XG-443
1853,12.985093,77.601748,scooter,1587,2.7,0,
1854,12.984093,77.575273,BIKE,3411,3.1,3,AE-767
1855,12.96696,77.605732,Scooter,92,1.0,2,SL-156
1856,12.957312,77.609121,Bike,36,1.7,2,GZ-759
1857,12.963183,77.578395,scooter,41,10.6,3,
1858,12.969481,77.602526,scooter,2,2.5,2,XC-660
1859,12.976423,77.594614,car,8,7.2,0,NQ-387
1860,12.967416,77.602821,,28,6.3,0,HA-648
1861,12.966179,77.604633,Bicycle,280,9.5,2,JG-275
1862,12.965238,77.600772,Bike,1196,5.3,2,AH-708
1863,12.968564,77.607551,Car,48,1.1,1,
1864,12.978973,77.598565,scooter,2239,9.1,2,RB-951
1865,12.985517,77.60769,car,1587,4.4,2,JS-204
1866,12.952767,77.601363,Bicycle,2573,10.4,2,MZ-968
1867,0.0,0.0,bike,27,10.3,2,YG-479
1868,12.965241,77.602697,e-scooter,3913,1.1,0,KZ-382
1869,12.973527,77.591849,bike,136,7.2,2,SC-885
1870,12.986704,77.582196,bicycle,12,8.1,3,SR-733
1871,12.976278,77.57951,Car,27,9.8,1,EG-375
1872,12.969793,77.604653,Bike,344,1.2,2,MH-208
1873,12.963835,77.611655,Bike,399,9.6,1,TU-468
1874,12.990689,77.607167,CAR,216,5.3,0,RM-646
1875,12.966995,77.60318,e-scooter,436,6.6,2,HR-390
1876,12.963653,77.588706,scooter,1577,5.6,2,VM-231
1877,12.987604,77.587732,cycle,3282,1.7,0,
1878,12.956176,77.594904,bicycle,33,3.2,0,AN-606
1879,12.991087,77.613771,e-scooter,13,7.4,0,XW-966
1880,12.964276,77.575588,4-wheeler,135,9.9,1,YH-912
1881,12.96784,77.598954,car,466,2.6,1,RZ-521
1882,12.974933,77.598053,,615,4.0,0,PS-966
1883,12.96385,77.580549,CAR,1355,7.5,0,FQ-863
1884,12.981583,77.61086,Car,9,7.7,3,NQ-583
1885,12.96092,77.578079,Bike,18,4.5,0,ST-478
1886,12.97074,77.600265,4-wheeler,1153,4.8,2,XL-638
1887,12.953455,77.582764,Car,339,4.8,0,GW-658
1888,12.983347,77.603396,two_wheeler,298,0.5,0,GR-804
1889,12.982585,77.575483,cycle,2588,1.9,1,JM-131
1890,12.970556,77.609135,bike,164,8.2,0,
1891,12.974414,77.589344,bike,287,7.3,2,ZN-529
1892,12.970824,77.591004,bicycle,1965,5.7,5,
1893,12.957005,77.608584,two_wheeler,238,0.8,1,FG-800
1894,12.968817,77.599628,cycle,21,2.4,0,SW-428
1895,12.979256,77.592527,bicycle,25,5.0,3,RZ-949
1896,12.988274,77.602455,scooter,11,6.7,2,FZ-323
1897,12.986367,77.598529,Bike,14,6.7,1,RB-222
1898,12.97615,77.608298,bike,83,7.2,4,
1899,12.964793,77.611268,Scooter,28,0.4,1,XE-573
1900,12.95634,77.592933,Scooter,1751,10.7,2,KY-688
1901,12.98714,77.608347,CAR,2550,6.9,4,JY-669
1902,12.98877,77.596917,car,177,3.2,5,
1903,12.958584,77.57754,,1109,9.6,-1,TW-278
1904,12.988854,77.584389,scooter,3,8.9,2,AK-241
1905,12.956819,77.578353,,2924,5.6,0,RZ-706
1906,12.952224,77.604,BIKE,2,0.2,0,WQ-568
1907,12.973643,77.60741,e-scooter,13,7.7,1,
1908,12.981477,77.589984,BIKE,12,4.5,4,DG-344
1909,12.982033,77.595871,car,445,3.7,2,FX-338
1910,12.969041,77.612067,Scooter,3641,6.1,1,SG-406
1911,12.964926,77.605495,Scooter,231,7.5,2,RU-841
1912,12.956147,77.579418,4-wheeler,3831,3.7,0,DS-998
1913,12.979957,77.591971,CAR,427,5.4,1,ZN-287
1914,0.0,0.0,Bike,750,0.5,0,UY-302
1915,12.985685,77.596354,car,2406,6.4,1,WX-280
1916,12.981044,77.609211,Bicycle,702,5.3,1,ET-980
1917,12.953651,77.596562,e-scooter,82,10.3,1,FG-254
1918,12.991503,77.611536,BIKE,181,1.7,3,HU-200
1919,12.989769,77.613127,two_wheeler,2380,0.5,0,XQ-456
1920,0.0,0.0,bicycle,229,0.8,1,UY-356
1921,12.989743,77.602005,BIKE,17,6.2,0,RR-682
1922,12.955828,77.588428,Car,248,7.1,2,EC-821
1923,12.959551,77.590357,cycle,3246,2.2,1,XG-853
1924,12.95273,77.603734,Car,333,0.2,3,WW-242
1925,12.968771,77.608135,BIKE,655,5.4,1,KW-633
1926,12.968143,77.61219,e-scooter,2977,8.8,2,NH-771
1927,12.967537,77.581066,,410,2.4,3,BJ-232
1928,12.954268,77.603529,CAR,17,6.7,4,
1929,12.975107,77.592505,scooter,2250,4.0,4,AC-802
1930,12.988509,77.611606,car,0,5.3,4,PY-220
1931,12.977399,77.60855,bicycle,23,0.5,3,EK-218
1932,12.965469,77.593737,Bicycle,176,1.1,0,DZ-809
1933,12.969839,77.576386,4-wheeler,0,6.1,2,QT-787
1934,12.965065,77.61338,CAR,2924,8.9,2,HB-131
1935,12.955669,77.606783,e-scooter,25,8.4,0,AH-459
1936,12.982641,77.58142,scooter,2600,10.5,4,BG-515
1937,12.959522,77.594952,Bicycle,42,9.6,1,DC-655
1938,12.990567,77.586918,car,3591,9.8,0,HJ-418
1939,12.97961,77.594875,bike,221,9.6,0,XS-302
1940,12.967465,77.602564,Car,1190,1.4,0,QT-431
1941,0.0,0.0,Scooter,2591,8.5,1,
1942,12.952706,77.606364,,3096,0.4,1,XL-182
1943,12.960971,77.581882,Scooter,17,7.6,1,AB-939
1944,12.959324,77.613908,BIKE,7,7.1,0,WK-192
1945,12.990144,77.590392,scooter,47,4.0,1,SA-470
1946,12.965898,77.575046,,2178,2.9,1,NR-278
1947,12.95349,77.608564,car,2552,7.8,0,DX-678
1948,12.965726,77.612383,Car,19,4.1,3,XX-204
1949,12.983257,77.596993,scooter,581,10.3,0,BX-937
1950,12.974132,77.594415,scooter,3527,9.0,1,AH-904
1951,12.967362,77.581768,Scooter,494,10.3,1,LQ-752
1952,12.978613,77.59811,BIKE,16,8.5,3,KY-913
1953,12.977404,77.599393,two_wheeler,369,0.7,0,ZU-898
1954,12.974787,77.610676,scooter,44,7.3,1,KF-502
1955,12.966654,77.603412,bike,7,9.8,0,UJ-378
1956,12.977306,77.577161,Scooter,250,7.5,2,UA-752
1957,12.980752,77.589128,car,3357,0.6,0,UN-690
1958,12.969382,77.596239,Bike,4,8.2,0,ZG-787
1959,12.970566,77.607477,e-scooter,1592,1.0,2,JW-385
1960,12.976856,77.59988,Bicycle,118,7.9,3,KC-707
1961,12.986861,77.605528,bicycle,472,0.5,3,VP-323
1962,12.960089,77.589787,Bike,2581,2.9,0,RC-641
1963,12.981984,77.590925,bike,122,0.2,1,BG-440
1964,12.967364,77.6021,two_wheeler,2830,7.0,2,BX-223
1965,12.980131,77.599326,Scooter,3826,2.5,5,NK-519
1966,12.991332,77.57615,e-scooter,45,3.3,0,CK-591
1967,12.975563,77.602176,Car,3640,1.4,0,KY-391
1968,12.97128,77.593309,Bicycle,465,7.5,0,AE-167
1969,12.963746,77.607741,scooter,16,3.7,0,EX-719
1970,12.957129,77.591377,CAR,77,5.0,3,TN-539
1971,12.974117,77.592991,e-scooter,2582,6.8,2,DY-446
1972,12.990369,77.596942,bicycle,38,5.6,2,UU-976
1973,12.96969,77.575241,Scooter,49,4.5,4,NZ-552
1974,12.978753,77.603508,CAR,39,1.3,0,VX-841
1975,12.98263,77.597386,bike,7,2.9,0,CV-390
1976,12.952766,77.602037,scooter,3939,0.6,1,QX-847
1977,12.971266,77.614065,Car,28,4.5,0,XS-479
1978,12.961434,77.598592,4-wheeler,25,7.8,1,LR-669
1979,12.973054,77.603733,scooter,160,4.3,3,FW-386
1980,12.97874,77.605708,4-wheeler,289,4.9,4,
1981,12.988794,77.579407,Bicycle,1953,1.1,0,WB-305
1982,12.990344,77.594632,bicycle,441,7.1,1,WH-828
1983,12.963974,77.584296,Scooter,1966,7.2,0,YA-908
1984,12.971981,77.592516,e-scooter,1471,0.9,3,AH-982
1985,12.978105,77.612366,bicycle,2327,8.8,1,JW-591
1986,12.982981,77.606453,scooter,97,10.2,0,EC-390
1987,12.960877,77.599717,bike,805,0.8,0,
1988,12.985871,77.611318,Bike,207,8.4,1,GP-811
1989,12.987046,77.605074,Bike,2,4.1,1,FS-285
1990,12.983885,77.578841,,38,0.7,3,PK-213
1991,12.952576,77.586528,4-wheeler,409,6.3,0,
1992,12.984195,77.605438,BIKE,388,8.8,2,JN-578
1993,12.956623,77.606931,Bicycle,17,5.7,0,QE-732
1994,12.988886,77.601495,Car,237,6.1,3,LL-407
1995,12.972374,77.589585,,9,6.7,4,LN-261
1996,12.973271,77.589748,e-scooter,187,1.4,1,CX-946
1997,12.960946,77.611936,Bike,7,1.5,0,HK-526
1998,12.972823,77.593904,cycle,1481,11.0,0,
1999,12.952175,77.582305,car,342,8.3,3,GU-777
2000,12.984043,77.604714,e-scooter,57,0.2,0,AE-893
2001,12.987136,77.599668,two_wheeler,60,3.0,2,FP-693
2002,12.957661,77.595294,BIKE,372,6.3,4,RH-163
2003,12.964894,77.613248,Car,416,10.2,0,ZZ-205
2004,12.964994,77.599019,BIKE,263,7.8,2,UU-933
2005,12.969424,77.608156,Bike,1486,2.6,2,US-806
2006,12.955596,77.580038,Bicycle,29,2.3,0,XP-948
2007,12.979996,77.605165,bicycle,79,0.3,3,ES-736
